Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,AvgPricePerRoom,LotArea_Efficiency,HouseAge,YearsSinceRemod,AvgBldgTypePrice
1139,20.0,RL,69.0,9819,Pave,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,6,5.0,1977,1977,Gable,CompShg,Plywood,ImStucc,None,0.0,TA,TA,PConc,TA,TA,Gd,ALQ,1567,Unf,0,0,1567,GasA,TA,Y,SBrkr,1567,0,0,1567,1,0.0,2,0,2,1,Gd,5,Typ,2,TA,Attchd,1977.0,RFn,2,714,TA,TA,Y,264,32.0,0,0,0.0,0,None,None,None,0,5,2009,WD,Normal,196000,39200.0,0.0005092168245238823,47,32,195814.3010989011
1141,20.0,RL,60.0,7350,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7.0,1951,1951,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,852,Unf,0,100,952,GasA,TA,Y,SBrkr,952,0,0,952,1,0.0,1,0,2,1,TA,4,Typ,0,None,Detchd,1988.0,Unf,2,840,TA,TA,Y,0,0.0,0,0,0.0,0,None,None,None,0,6,2008,COD,Abnorml,139000,34750.0,0.0005442176870748299,73,57,195814.3010989011
1142,60.0,RL,69.0,10304,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,2Story,5,7.0,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,44.0,TA,Gd,CBlock,TA,TA,No,ALQ,381,Unf,0,399,780,GasA,Ex,Y,SBrkr,1088,780,0,1868,1,0.0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1976.0,Unf,2,484,TA,TA,Y,448,96.0,0,0,0.0,0,None,None,None,0,10,2009,WD,Normal,197500,21944.444444444445,0.0008734472049689441,48,33,195814.3010989011
1143,60.0,RL,77.0,9965,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5.0,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,340.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1150,Unf,0,316,1466,GasA,Ex,Y,SBrkr,1466,1362,0,2828,1,0.0,3,0,4,1,Gd,11,Typ,1,TA,BuiltIn,2006.0,RFn,3,1052,TA,TA,Y,125,144.0,0,0,0.0,0,None,None,None,0,4,2007,New,Partial,424870,38624.545454545456,0.0011038635223281485,18,0,195814.3010989011
1144,20.0,RL,69.0,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,4.0,1959,1959,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,288,Unf,0,718,1006,GasA,TA,Y,SBrkr,1006,0,0,1006,0,0.0,1,0,3,1,TA,5,Typ,0,None,None,1959.0,None,0,0,None,None,Y,0,24.0,0,0,0.0,0,None,None,None,0,7,2008,WD,Normal,80000,16000.0,0.0005555555555555556,65,49,195814.3010989011
1145,160.0,RL,60.0,12180,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1.5Fin,4,4.0,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,BrkTil,Gd,TA,No,BLQ,348,Unf,0,324,672,Grav,Fa,N,FuseA,672,252,0,924,1,0.0,1,0,2,1,Fa,5,Typ,0,None,Detchd,1941.0,Unf,1,280,TA,TA,Y,0,0.0,0,0,0.0,0,None,MnPrv,None,0,7,2010,WD,Normal,80000,16000.0,0.00041050903119868636,83,60,124247.36842105263
1146,50.0,RM,52.0,6240,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6.0,1928,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,1042,1042,GasA,Ex,Y,SBrkr,1042,534,0,1576,0,0.0,1,0,3,1,TA,8,Typ,1,Gd,Detchd,1928.0,Unf,1,225,TA,TA,Y,0,0.0,0,0,0.0,0,None,None,None,0,8,2006,WD,Family,149000,18625.0,0.001282051282051282,96,56,195814.3010989011
1147,20.0,RL,69.0,11200,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5.0,1985,1985,Gable,CompShg,Wd Sdng,Wd Shng,BrkFace,85.0,Gd,TA,CBlock,Gd,TA,No,GLQ,1258,Unf,0,40,1298,GasA,TA,Y,SBrkr,1298,0,0,1298,1,0.0,2,0,3,1,Gd,5,Typ,1,TA,Attchd,1985.0,Unf,2,403,TA,TA,Y,165,26.0,0,0,0.0,0,None,None,None,0,5,2006,WD,Normal,180000,36000.0,0.0004464285714285714,39,21,195814.3010989011
1148,70.0,RL,75.0,12000,Pave,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,7.0,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,275,Unf,0,429,704,GasA,Ex,Y,SBrkr,860,704,0,1564,0,0.0,1,1,3,1,Fa,7,Typ,1,Gd,Attchd,1941.0,Unf,1,234,TA,TA,Y,0,0.0,0,0,0.0,0,None,None,None,0,7,2009,WD,Normal,174500,24928.571428571428,0.0005833333333333334,83,59,195814.3010989011
1150,70.0,RM,50.0,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,2Story,7,8.0,1920,1988,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,TA,TA,No,ALQ,624,Unf,0,26,650,GasA,Ex,Y,SBrkr,832,650,0,1482,0,1.0,1,0,3,1,TA,7,Typ,0,None,Detchd,1930.0,Unf,2,324,TA,TA,Y,0,0.0,0,0,0.0,0,None,None,None,0,7,2009,WD,Normal,143000,20428.571428571428,0.0007777777777777777,104,21,195814.3010989011
1152,20.0,RL,104.0,17755,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,4.0,1959,1959,Gable,CompShg,HdBoard,Plywood,BrkFace,132.0,TA,TA,CBlock,TA,TA,No,BLQ,176,Unf,0,1290,1466,GasA,TA,Y,SBrkr,1466,0,0,1466,0,0.0,1,1,3,1,Fa,6,Typ,2,Gd,Attchd,1959.0,Fin,2,528,TA,TA,Y,0,140.0,0,0,100.0,0,None,None,None,0,11,2006,WD,Normal,149900,24983.333333333332,0.00033793297662630244,65,47,195814.3010989011
1155,60.0,RL,69.0,13700,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,6.0,1965,1988,Gable,CompShg,VinylSd,VinylSd,Stone,288.0,TA,TA,CBlock,TA,TA,Gd,ALQ,454,Unf,0,410,864,GasA,TA,Y,SBrkr,902,918,0,1820,0,0.0,1,2,4,1,Gd,8,Typ,2,Gd,Attchd,1965.0,Unf,2,492,TA,TA,Y,60,84.0,0,0,160.0,0,None,GdPrv,None,0,5,2008,WD,Normal,201800,25225.0,0.0005839416058394161,59,20,195814.3010989011
1156,20.0,RL,90.0,10768,Pave,IR1,Lvl,AllPub,Corner,Gtl,Veenker,Norm,Norm,1Fam,1Story,5,8.0,1976,2004,Gable,CompShg,Plywood,Plywood,None,0.0,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,1157,Unf,0,280,1437,GasA,TA,Y,SBrkr,1437,0,0,1437,1,0.0,2,0,3,1,Gd,6,Typ,1,Fa,Attchd,1976.0,RFn,2,528,TA,TA,Y,0,21.0,0,0,160.0,0,None,None,None,0,7,2007,WD,Normal,218000,36333.333333333336,0.0005572065378900445,48,3,195814.3010989011
1157,80.0,RL,85.0,9350,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,8.0,1965,1999,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,Gd,PConc,TA,TA,Gd,ALQ,633,Unf,0,586,1219,GasA,Gd,Y,SBrkr,1265,0,0,1265,0,1.0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,1965.0,RFn,2,502,TA,TA,Y,0,92.0,0,96,0.0,0,None,MnPrv,None,0,10,2008,WD,Normal,179900,29983.333333333332,0.0006417112299465241,59,9,195814.3010989011
1158,120.0,RL,35.95,5001,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,7,5.0,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,166.0,Gd,TA,PConc,Gd,TA,No,GLQ,904,Unf,0,410,1314,GasA,Ex,Y,SBrkr,1314,0,0,1314,1,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2008.0,RFn,2,626,TA,TA,Y,172,62.0,0,0,0.0,0,None,None,None,0,7,2009,WD,Normal,230000,38333.333333333336,0.0011997600479904018,17,1,136797.56097560975
1159,20.0,RL,92.0,11932,Pave,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5.0,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,186.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1580,1580,GasA,Ex,Y,SBrkr,1580,0,0,1580,0,0.0,2,0,3,1,Gd,7,Typ,0,None,Attchd,2008.0,RFn,3,830,TA,TA,Y,0,24.0,0,0,0.0,0,None,None,None,0,6,2008,ConLD,Partial,235128,33589.71428571428,0.0005866577271203486,17,0,195814.3010989011
1160,60.0,RL,76.0,9120,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6.0,1974,1974,Hip,CompShg,HdBoard,HdBoard,BrkFace,270.0,Gd,TA,CBlock,TA,TA,No,ALQ,442,Unf,0,459,901,GasA,TA,Y,SBrkr,943,933,0,1876,0,0.0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1974.0,RFn,2,540,Gd,TA,Y,0,69.0,0,0,0.0,0,None,None,None,0,7,2008,WD,Normal,185000,23125.0,0.0008771929824561404,50,34,195814.3010989011
1161,160.0,RL,35.95,2280,Pave,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,5.0,1978,1978,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,311,Unf,0,544,855,GasA,Fa,Y,SBrkr,855,601,0,1456,0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1978.0,Unf,2,440,TA,TA,Y,26,0.0,0,0,0.0,0,None,None,None,0,7,2010,WD,Normal,146000,20857.14285714286,0.0030701754385964912,46,32,136797.56097560975
1162,20.0,RL,69.0,14778,Pave,IR1,Low,AllPub,CulDSac,Gtl,Crawfor,PosN,Norm,1Fam,1Story,6,7.0,1954,2006,Hip,CompShg,HdBoard,HdBoard,BrkFace,72.0,Gd,TA,CBlock,TA,TA,No,BLQ,728,Unf,0,568,1296,GasA,Ex,Y,SBrkr,1640,0,0,1640,1,0.0,1,0,3,1,Gd,7,Typ,1,Gd,Detchd,1993.0,Unf,2,924,TA,TA,Y,108,0.0,0,216,0.0,0,None,None,None,0,11,2008,WD,Normal,224000,32000.0,0.00047367708756259307,70,2,195814.3010989011
1163,20.0,RL,104.0,8724,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5.0,1968,1968,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,492,Unf,0,402,894,GasA,Gd,Y,SBrkr,894,0,0,894,0,0.0,1,0,3,1,TA,5,Typ,1,Po,Attchd,1968.0,Fin,2,450,TA,TA,Y,0,0.0,0,0,0.0,0,None,None,None,0,5,2007,WD,Normal,129000,25800.0,0.0005731315910132966,56,39,195814.3010989011
1164,90.0,RL,60.0,12900,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,Duplex,SFoyer,4,4.0,1969,1969,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,1198,Unf,0,0,1198,GasA,TA,Y,SBrkr,1258,0,0,1258,2,0.0,0,2,0,2,TA,6,Typ,0,None,CarPort,1969.0,Unf,2,400,Fa,TA,Y,120,0.0,0,0,0.0,0,None,None,None,0,1,2008,WD,Alloca,108959,18159.833333333332,0.00046511627906976747,55,39,132796.58333333334
1166,20.0,RL,79.0,9541,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5.0,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,268.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1502,1502,GasA,Ex,Y,SBrkr,1502,0,0,1502,0,0.0,2,0,3,1,Gd,7,Typ,0,None,Attchd,2009.0,RFn,2,644,TA,TA,Y,0,114.0,0,0,0.0,0,None,None,None,0,9,2009,New,Partial,233170,33310.0,0.0007336757153338225,15,0,195814.3010989011
1167,20.0,RL,64.0,10475,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5.0,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,72.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1694,1694,GasA,Ex,Y,SBrkr,1694,0,0,1694,0,0.0,2,0,3,1,Gd,7,Typ,0,None,Attchd,2008.0,RFn,3,776,TA,TA,Y,160,33.0,0,0,0.0,0,None,None,None,0,2,2010,WD,Normal,245350,35050.0,0.0006682577565632459,16,2,195814.3010989011
1168,60.0,RL,58.0,10852,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5.0,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,786,Unf,0,173,959,GasA,Ex,Y,SBrkr,959,712,0,1671,1,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,2000.0,Fin,2,472,TA,TA,Y,0,38.0,0,0,0.0,0,None,None,None,0,2,2006,WD,Normal,173000,24714.285714285714,0.0006450423884998157,24,6,195814.3010989011
1169,70.0,RL,104.0,13728,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,7.0,1935,1986,Hip,CompShg,Stucco,Stucco,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,626,Unf,0,501,1127,GasA,Ex,Y,SBrkr,1236,872,0,2108,0,0.0,2,0,4,1,Gd,7,Typ,2,TA,Basment,1935.0,Unf,2,540,TA,TA,Y,0,0.0,0,0,90.0,0,None,None,None,0,7,2008,WD,Normal,235000,33571.42857142857,0.0005099067599067599,89,22,195814.3010989011
1170,60.0,RL,104.0,35760,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,10,5.0,1995,1996,Hip,CompShg,HdBoard,HdBoard,BrkFace,1378.0,Gd,Gd,PConc,Ex,TA,Gd,GLQ,1387,Unf,0,543,1930,GasA,Ex,Y,SBrkr,1831,1796,0,3627,1,0.0,3,1,4,1,Gd,10,Typ,1,TA,Attchd,1995.0,Fin,3,807,TA,TA,Y,361,76.0,0,0,0.0,0,None,None,None,0,7,2006,WD,Normal,625000,62500.0,0.0002796420581655481,29,10,195814.3010989011
1171,80.0,RL,76.0,9880,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,6.0,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,522,Unf,0,574,1096,GasA,TA,Y,SBrkr,1118,0,0,1118,1,0.0,1,0,3,1,TA,6,Typ,1,Po,Attchd,1977.0,Fin,1,358,TA,TA,Y,203,0.0,0,0,0.0,576,Gd,GdPrv,None,0,7,2008,WD,Normal,171000,28500.0,0.0006072874493927126,47,31,195814.3010989011
1172,20.0,RL,76.0,9120,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6.0,1958,1958,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,662,Unf,0,599,1261,GasA,Ex,Y,SBrkr,1261,0,0,1261,1,0.0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1958.0,RFn,2,433,TA,TA,Y,0,0.0,0,0,160.0,0,None,None,Shed,1400,11,2008,WD,Normal,163000,27166.666666666668,0.0006578947368421052,66,50,195814.3010989011
1173,160.0,FV,35.95,4017,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5.0,2006,2007,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,625,625,GasA,Ex,Y,SBrkr,625,625,0,1250,0,0.0,2,1,2,1,Gd,5,Typ,0,None,Detchd,2006.0,Fin,2,625,TA,TA,Y,0,54.0,0,0,0.0,0,None,None,None,0,3,2008,WD,Normal,171900,34380.0,0.0012447099825740602,18,1,185109.94845360826
1175,70.0,RL,80.0,16560,Pave,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,8.0,1932,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,No,Rec,503,Unf,0,449,952,GasA,TA,Y,SBrkr,1170,1175,0,2345,0,0.0,2,1,4,1,TA,9,Typ,1,Gd,Detchd,1932.0,Unf,2,360,TA,TA,Y,0,0.0,0,0,0.0,0,None,None,None,0,7,2006,WD,Normal,239000,26555.555555555555,0.0005434782608695652,92,56,195814.3010989011
1176,50.0,RL,85.0,10678,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5.0,1992,2000,Hip,CompShg,HdBoard,HdBoard,BrkFace,337.0,Gd,TA,PConc,Gd,TA,No,GLQ,700,Unf,0,983,1683,GasA,Ex,Y,SBrkr,2129,743,0,2872,0,0.0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1992.0,Fin,2,541,TA,TA,Y,0,33.0,0,0,0.0,0,None,None,None,0,4,2007,WD,Normal,285000,31666.666666666668,0.0008428544671286758,32,7,195814.3010989011
1177,20.0,RL,37.0,6951,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5.0,1984,1985,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,658,Unf,0,218,876,GasA,TA,Y,SBrkr,923,0,0,923,1,0.0,1,0,3,1,TA,5,Typ,0,None,Attchd,1984.0,Unf,1,264,TA,TA,Y,362,0.0,0,0,0.0,0,None,MnPrv,None,0,10,2008,WD,Normal,119500,23900.0,0.0007193209610128039,40,23,195814.3010989011
1181,60.0,RL,69.0,11170,Pave,IR2,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5.0,1990,1991,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,Wood,Gd,TA,No,LwQ,1216,Unf,0,0,1216,GasA,Ex,Y,SBrkr,1298,1216,0,2514,0,0.0,2,1,4,1,TA,8,Typ,0,None,Attchd,1990.0,Fin,2,693,TA,TA,Y,0,0.0,0,0,0.0,0,None,GdPrv,None,0,4,2006,WD,Normal,250000,31250.0,0.0007162041181736795,34,15,195814.3010989011
1182,120.0,RM,64.0,5587,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5.0,2008,2008,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1480,Unf,0,120,1600,GasA,Ex,Y,SBrkr,1652,0,0,1652,1,1.0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2008.0,Fin,2,482,TA,TA,Y,162,53.0,0,153,0.0,0,None,None,None,0,11,2008,New,Partial,392500,78500.0,0.0008949346697691068,16,0,185109.94845360826
1183,60.0,RL,104.0,15623,Pave,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,10,5.0,1996,1996,Hip,CompShg,Wd Sdng,ImStucc,None,0.0,Gd,TA,PConc,Ex,TA,Av,GLQ,2096,Unf,0,300,2396,GasA,Ex,Y,SBrkr,2411,2065,0,4476,1,0.0,3,1,4,1,Ex,10,Typ,2,TA,Attchd,1996.0,Fin,3,813,TA,TA,Y,171,78.0,0,0,0.0,555,Ex,MnPrv,None,0,7,2007,WD,Abnorml,745000,74500.0,0.0006400819304871023,28,11,195814.3010989011
1184,30.0,RL,60.0,10800,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6.0,1920,1950,Hip,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,821,Unf,0,299,1120,GasA,Ex,Y,SBrkr,1130,0,0,1130,1,0.0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1970.0,Unf,2,720,TA,TA,Y,229,0.0,0,0,0.0,0,None,None,None,0,6,2006,WD,Normal,120000,24000.0,0.000462962962962963,104,56,195814.3010989011
1185,20.0,RL,50.0,35133,Grvl,Reg,Lvl,AllPub,Inside,Mod,Timber,Norm,Norm,1Fam,1Story,5,4.0,1963,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,226.0,TA,TA,CBlock,TA,TA,Gd,Rec,1159,Unf,0,413,1572,GasA,Gd,Y,SBrkr,1572,0,0,1572,1,0.0,1,1,3,1,TA,5,Typ,2,TA,2Types,1963.0,RFn,3,995,TA,TA,Y,0,175.04999999999995,0,0,160.0,0,None,None,None,0,5,2007,WD,Normal,186700,37340.0,0.00014231634076224633,61,44,195814.3010989011
1187,160.0,RL,104.0,10615,Pave,IR1,Bnk,AllPub,Corner,Mod,OldTown,Artery,Artery,2fmCon,2Story,3,5.0,1900,1970,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Fa,TA,Mn,BLQ,440,Unf,0,538,978,GasA,TA,Y,SBrkr,1014,685,0,1699,1,0.0,2,0,3,2,TA,7,Typ,0,None,CarPort,1920.0,Unf,2,420,Fa,Fa,Y,0,74.0,0,0,0.0,0,None,None,None,0,8,2009,WD,Abnorml,95000,13571.42857142857,0.0006594441827602449,124,39,124247.36842105263
1189,60.0,RL,68.0,8935,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5.0,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,831,831,GasA,Ex,Y,SBrkr,831,829,0,1660,0,0.0,2,1,3,1,Gd,7,Typ,0,None,Attchd,2002.0,RFn,2,493,TA,TA,Y,144,68.0,0,0,0.0,0,None,None,None,0,7,2009,WD,Normal,195000,27857.14285714286,0.0007834359261331841,22,7,195814.3010989011
1190,60.0,RL,60.0,7500,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5.0,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,994,994,GasA,Gd,Y,SBrkr,1028,776,0,1804,0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1999.0,Fin,2,442,TA,TA,Y,140,60.0,0,0,0.0,0,None,None,None,0,6,2010,WD,Normal,189000,27000.0,0.0009333333333333333,25,11,195814.3010989011
1191,160.0,RL,69.0,32463,Pave,Reg,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,2fmCon,1Story,4,4.0,1961,1975,Gable,CompShg,MetalSd,MetalSd,Stone,149.0,TA,Gd,CBlock,TA,TA,Av,BLQ,1159,Unf,0,90,1249,GasA,Ex,Y,SBrkr,1622,0,0,1622,1,0.0,1,0,3,1,TA,7,Typ,1,TA,2Types,1975.0,Fin,4,1356,TA,TA,Y,439,0.0,0,0,0.0,0,None,None,None,0,3,2007,WD,Normal,168000,24000.0,0.00021563010196223392,63,32,124247.36842105263
1192,160.0,FV,35.95,2645,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5.0,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,776,776,GasA,Ex,Y,SBrkr,764,677,0,1441,0,0.0,2,1,2,1,Gd,5,Typ,0,None,Detchd,1999.0,Unf,2,492,TA,TA,Y,206,0.0,0,0,0.0,0,None,None,None,0,11,2007,WD,Normal,174000,34800.0,0.001890359168241966,25,7,136797.56097560975
1194,120.0,RM,69.0,4500,Pave,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5.0,1999,1999,Hip,CompShg,VinylSd,VinylSd,BrkFace,425.0,TA,TA,PConc,Ex,TA,No,GLQ,883,Unf,0,341,1224,GasA,Ex,Y,SBrkr,1224,0,0,1224,1,0.0,2,0,2,1,TA,5,Typ,0,None,Attchd,1999.0,Fin,2,402,TA,TA,Y,0,175.04999999999995,0,0,0.0,0,None,None,None,0,6,2009,WD,Normal,165000,33000.0,0.0011111111111111111,25,10,185109.94845360826
1195,60.0,RL,80.0,9364,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7.0,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,TA,TA,CBlock,TA,TA,No,ALQ,371,Unf,0,292,663,GasA,TA,Y,SBrkr,663,689,0,1352,0,0.0,1,1,4,1,TA,7,Typ,0,None,Attchd,1969.0,Fin,1,299,TA,TA,Y,379,36.0,0,0,0.0,0,None,MnPrv,None,0,3,2010,WD,Normal,158000,22571.428571428572,0.00074754378470739,55,41,195814.3010989011
1196,60.0,RL,51.0,8029,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5.0,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,728,728,GasA,Ex,Y,SBrkr,728,728,0,1456,0,0.0,2,1,3,1,Gd,8,Typ,0,None,Attchd,2005.0,Fin,2,400,TA,TA,Y,100,24.0,0,0,0.0,0,None,None,None,0,7,2008,WD,Normal,176000,22000.0,0.0009963880931622867,19,3,195814.3010989011
